species	genome_sequence_num	genome_sequence_length	totol_masked_length	totol_masked_perc	Retroelements_num	Retroelements_len	Retroelements_perc	SINEs_num	SINEs_len	SINEs_perc	Penelope_num	Penelope_len	Penelope_perc	LINEs_num	LINEs_len	LINEs_perc	CRE/SLACS_num	CRE/SLACS_len	CRE/SLACS_perc	L2/CR1/Rex_num	L2/CR1/Rex_len	L2/CR1/Rex_perc	R1/LOA/Jockey_num	R1/LOA/Jockey_len	R1/LOA/Jockey_perc	R2/R4/NeSL_num	R2/R4/NeSL_len	R2/R4/NeSL_perc	RTE/Bov-B_num	RTE/Bov-B_len	RTE/Bov-B_perc	L1/CIN4_num	L1/CIN4_len	L1/CIN4_perc	LTR_num	LTR_len	LTR_perc	BEL/Pao_num	BEL/Pao_len	BEL/Pao_perc	Ty1/Copia_num	Ty1/Copia_len	Ty1/Copia_perc	Gypsy/DIRS1_num	Gypsy/DIRS1_len	Gypsy/DIRS1_perc	Retroviral_num	Retroviral_len	Retroviral_perc	DNA_num	DNA_len	DNA_perc	hobo-Activator_num	hobo-Activator_len	hobo-Activator_perc	Tc1-IS630-Pogo_num	Tc1-IS630-Pogo_len	Tc1-IS630-Pogo_perc	En-Spm_num	En-Spm_len	En-Spm_perc	MuDR-IS905_num	MuDR-IS905_len	MuDR-IS905_perc	PiggyBac_num	PiggyBac_len	PiggyBac_perc	Tourist/Harbinger_num	Tourist/Harbinger_len	Tourist/Harbinger_perc	Other_num	Other_len	Other_perc	Rolling-circles_num	Rolling-circles_len	Rolling-circles_perc	Unclassified_num	Unclassified_len	Unclassified_perc	Total_interspersed_repeats_len	Total_interspersed_repeats_perc	Small_RNA_num	Small_RNA_len	Small_RNA_perc	Satellites_num	Satellites_len	Satellites_perc	Simple_repeats_num	Simple_repeats_len	Simple_repeats_perc	Low_complexity_num	Low_complexity_len	Low_complexity_perc
Arenaria_interpres	46803	1124618860	92321418	0.0821	172821	50519826	0.0449	8378	1093473	0.001	153	33242	0.0	151766	44245062	0.0393	0	0	0.0	144421	43758789	0.038900000000000004	0	0	0.0	7082	430602	0.0004	26	1653	0.0	84	20776	0.0	12677	5181291	0.0046	0	0	0.0	0	0	0.0	147	36548	0.0	12312	5104014	0.0045000000000000005	24685	4031289	0.0036	4042	713060	0.0006	667	119319	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7261	757574	0.0007000000000000001	0	0	0.0	64	9363	0.0	110555	27832963	0.024700000000000003	82384078	0.0733	2166	305931	0.0003	1088	137885	0.0001	205170	7620894	0.0068000000000000005	46707	2127940	0.0019
Herpetotheres_cachinnans	2775	1175298361	89396812	0.0761	127011	53326145	0.0454	10107	1327693	0.0011	414	71914	0.0001	100145	43389406	0.0369	0	0	0.0	96908	43072143	0.0366	0	0	0.0	2609	196075	0.0002	126	27049	0.0	88	22225	0.0	16759	8609046	0.0073	0	0	0.0	0	0	0.0	401	89067	0.0001	16134	8475976	0.0072	29223	4943488	0.0042	5010	948858	0.0008	758	136439	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9127	990719	0.0008	0	0	0.0	80	12430	0.0	83615	19812363	0.0169	78081996	0.0664	2638	380667	0.0003	1004	115094	0.0001	238980	8938305	0.0076	46527	2192118	0.0019
Alopecoenas_beccarii	72610	1115608669	89150754	0.0799	150221	50802272	0.0455	7682	983488	0.0009	141	29346	0.0	127001	43257060	0.0388	0	0	0.0	122328	42933861	0.0385	0	0	0.0	4424	272097	0.0002	22	1618	0.0	86	20138	0.0	15538	6561724	0.0059	0	0	0.0	0	0	0.0	147	34915	0.0	15184	6488527	0.0058	23860	4220847	0.0038	3819	671776	0.0006	2125	667287	0.0006	0	0	0.0	0	0	0.0	0	0	0.0	6250	658867	0.0006	0	0	0.0	57	8244	0.0	100085	20255413	0.0182	75278532	0.0675	2134	285119	0.0003	1183	187638	0.0002	251474	10835217	0.0097	53733	2789655	0.0025
Fregetta_grallaria	16454	1173305012	95723162	0.0816	144797	56742788	0.0484	10593	1390862	0.0012	478	96847	0.0001	114326	44836662	0.0382	0	0	0.0	109674	44458455	0.0379	0	0	0.0	4050	256960	0.0002	34	2115	0.0	90	22285	0.0	19878	10515264	0.009000000000000001	0	0	0.0	0	0	0.0	254	90608	0.0001	19388	10379599	0.0088	30845	5270156	0.0045000000000000005	5063	954173	0.0008	717	126734	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9972	1074585	0.0009	0	0	0.0	76	11727	0.0	103029	24163677	0.0206	86176621	0.07339999999999999	2673	382480	0.0003	1030	117205	0.0001	205647	7461973	0.0064	40586	1903433	0.0016
Rostratula_benghalensis	3517	1103097556	99974426	0.0906	188066	67818970	0.061500000000000006	6586	847138	0.0008	477	81641	0.0001	170153	61640621	0.0559	0	0	0.0	163922	61167995	0.0555	0	0	0.0	5653	371201	0.0003	27	1784	0.0	74	18000	0.0	11327	5331211	0.0048	0	0	0.0	0	0	0.0	36	4789	0.0	11116	5293637	0.0048	19762	3158590	0.0029	3308	577909	0.0005	602	109081	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5495	552638	0.0005	0	0	0.0	52	7932	0.0	80884	15976757	0.014499999999999999	86954317	0.0788	1779	244616	0.0002	946	140060	0.0001	276503	10384388	0.009399999999999999	53756	2452443	0.0022
Piprites_chloris	2249	1054003917	95994531	0.0911	188596	61110995	0.057999999999999996	7803	894463	0.0008	399	60355	0.0001	162972	52301099	0.0496	0	0	0.0	155644	50623438	0.048	0	0	0.0	4349	320088	0.0003	2502	1280412	0.0012	78	16806	0.0	17821	7915433	0.0075	0	0	0.0	0	0	0.0	25	2722	0.0	17629	7881955	0.0075	16096	2578852	0.0024	2695	492193	0.0005	508	90007	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4207	426638	0.0004	0	0	0.0	38	5312	0.0	54801	17044002	0.016200000000000003	80733849	0.0766	1585	214578	0.0002	1115	167986	0.0002	250532	12440362	0.0118	48658	2604924	0.0025
Trogon_melanurus	5788	1107860996	104804099	0.0946	197162	65218490	0.058899999999999994	6802	854600	0.0008	132	26662	0.0	178076	59237732	0.0535	0	0	0.0	171173	58417532	0.0527	0	0	0.0	6190	376567	0.0003	510	398842	0.0004	71	18129	0.0	12284	5126158	0.0046	0	0	0.0	0	0	0.0	29	4617	0.0	12081	5087835	0.0046	19406	3166678	0.0029	3291	607295	0.0005	601	106827	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5281	537423	0.0005	0	0	0.0	48	7600	0.0	113727	26670376	0.0241	95055544	0.0858	1873	249277	0.0002	930	118135	0.0001	193454	7580886	0.0068000000000000005	42405	1994810	0.0018
Spizaetus_tyrannus	3422	1184661130	94240514	0.0796	115984	43693483	0.0369	10917	1430108	0.0012	407	81186	0.0001	92268	36649154	0.030899999999999997	0	0	0.0	88890	36345859	0.030699999999999998	0	0	0.0	2847	195138	0.0002	24	1423	0.0	100	25548	0.0	12799	5614221	0.004699999999999999	0	0	0.0	0	0	0.0	144	36691	0.0	12404	5530270	0.004699999999999999	31531	5377971	0.0045000000000000005	5384	972454	0.0008	818	146209	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9702	1076112	0.0009	0	0	0.0	76	12261	0.0	114008	31057188	0.0262	80128642	0.0676	2763	396542	0.0003	1299	180412	0.0002	247995	11675889	0.009899999999999999	42197	2191441	0.0018
Piaya_cayana	134865	1151257265	136811514	0.1188	364580	103749672	0.0901	6032	737657	0.0006	517	73280	0.0001	343158	96914845	0.0842	0	0	0.0	327472	95820660	0.0832	0	0	0.0	15067	1000517	0.0009	32	3421	0.0	70	16967	0.0	15390	6097170	0.0053	0	0	0.0	0	0	0.0	100	16587	0.0	15123	6050513	0.0053	18713	2965185	0.0026	2575	442791	0.0004	2605	422747	0.0004	0	0	0.0	0	0	0.0	0	0	0.0	4395	441710	0.0004	0	0	0.0	53	6943	0.0	120343	20908308	0.0182	127623165	0.1109	1930	248630	0.0002	2015	248628	0.0002	155629	7021560	0.0060999999999999995	36415	1850058	0.0016
Chordeiles_acutipennis	9595	1172521041	131653803	0.11230000000000001	196238	61840316	0.0527	8158	1048309	0.0009	138	28902	0.0	167909	51953779	0.0443	0	0	0.0	160292	51424666	0.043899999999999995	0	0	0.0	7264	453157	0.0004	138	28299	0.0	77	18755	0.0	20171	8838228	0.0075	0	0	0.0	0	0	0.0	164	33056	0.0	19616	8735127	0.0074	24141	4066590	0.0034999999999999996	4593	901266	0.0008	647	114947	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	6998	731745	0.0006	0	0	0.0	54	8332	0.0	174080	50675588	0.0432	116582494	0.09939999999999999	2253	312670	0.0003	1518	201446	0.0002	274710	12293599	0.0105	51808	2512139	0.0021
Glaucidium_brasilianum	3579	1170141437	98275692	0.084	119476	50818791	0.0434	8114	1065104	0.0009	135	28935	0.0	93795	39789124	0.034	0	0	0.0	90654	39526582	0.0338	0	0	0.0	2898	211584	0.0002	24	1466	0.0	84	20557	0.0	17567	9964563	0.0085	0	0	0.0	0	0	0.0	152	25678	0.0	17216	9900605	0.0085	24628	4197632	0.0036	4396	818351	0.0007000000000000001	771	237140	0.0002	0	0	0.0	0	0	0.0	0	0	0.0	6986	735391	0.0006	0	0	0.0	55	9069	0.0	108517	32145487	0.0275	87161910	0.0745	2133	310080	0.0003	760	169703	0.0001	232471	8821585	0.0075	43906	2067441	0.0018
Podilymbus_podiceps	6096	1197106122	123209494	0.10289999999999999	191075	70134690	0.058600000000000006	8645	1118056	0.0009	738	143668	0.0001	161005	59110839	0.049400000000000006	0	0	0.0	154983	58589272	0.0489	0	0	0.0	5074	332512	0.0003	124	24142	0.0	86	21245	0.0	21425	9905795	0.0083	0	0	0.0	0	0	0.0	209	49341	0.0	21010	9817693	0.008199999999999999	24769	4100397	0.0034000000000000002	4196	795544	0.0007000000000000001	707	125413	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7376	776811	0.0006	0	0	0.0	64	9975	0.0	106569	30873342	0.0258	105108429	0.08779999999999999	2229	313082	0.0003	1145	146466	0.0001	317124	14997447	0.0125	58692	2899868	0.0024
Phaetusa_simplex	13769	1151692184	92876655	0.0806	153761	50356266	0.0437	9093	1190212	0.001	443	86004	0.0001	133025	43805568	0.038	0	0	0.0	127856	43399401	0.0377	0	0	0.0	4613	296400	0.0003	28	1884	0.0	85	21879	0.0	11643	5360486	0.004699999999999999	0	0	0.0	0	0	0.0	40	6823	0.0	11392	5314043	0.0046	26276	4345323	0.0038	4330	768182	0.0007000000000000001	703	126484	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8089	859497	0.0007000000000000001	0	0	0.0	65	10175	0.0	103758	28086001	0.024399999999999998	82787590	0.0719	2269	326499	0.0003	799	81343	0.0001	209568	8000219	0.0069	42060	1954788	0.0017000000000000001
Sylvietta_virens	4638	1028027743	89516851	0.08710000000000001	167758	52996065	0.0516	6045	728484	0.0007000000000000001	101	21089	0.0	128291	37836288	0.0368	0	0	0.0	125238	37593513	0.0366	0	0	0.0	2866	204243	0.0002	16	1070	0.0	70	16373	0.0	33422	14431293	0.013999999999999999	0	0	0.0	0	0	0.0	25	2801	0.0	33263	14404288	0.013999999999999999	13971	2199631	0.0021	2174	383680	0.0004	465	82414	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3617	359723	0.0003	0	0	0.0	40	5575	0.0	87569	23739882	0.0231	78935578	0.0768	1455	192278	0.0002	1075	217948	0.0002	165041	8408962	0.008199999999999999	36723	1902854	0.0019
Circaetus_pectoralis	4190	1183443218	88966964	0.07519999999999999	112335	39879275	0.0337	10978	1448684	0.0012	1212	186060	0.0002	88535	32237681	0.027200000000000002	0	0	0.0	83930	31755263	0.0268	0	0	0.0	3001	210428	0.0002	163	46675	0.0	97	25045	0.0	12822	6192910	0.0052	0	0	0.0	0	0	0.0	380	125857	0.0001	12200	6019900	0.0051	32502	5563607	0.004699999999999999	5484	1082197	0.0009	809	147028	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	10627	1151295	0.001	0	0	0.0	80	13366	0.0	113216	33603467	0.028399999999999998	79046349	0.0668	2692	386325	0.0003	860	105938	0.0001	208626	7789578	0.0066	40872	1966603	0.0017000000000000001
Corythaixoides_concolor	6661	1187728577	115466818	0.09720000000000001	151555	54974109	0.0463	8950	1162937	0.001	142	29638	0.0	124108	44633567	0.037599999999999995	0	0	0.0	118819	44288214	0.0373	0	0	0.0	5038	293094	0.0002	21	1508	0.0	88	21113	0.0	18497	9177605	0.0077	0	0	0.0	0	0	0.0	47	7081	0.0	18233	9130654	0.0077	25687	4313088	0.0036	4137	737271	0.0006	685	122898	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7643	839330	0.0007000000000000001	0	0	0.0	68	9863	0.0	124350	42114194	0.0355	101401391	0.08539999999999999	2309	320452	0.0003	1048	146725	0.0001	238628	11555710	0.0097	46530	2302147	0.0019
Chauna_torquata	33560	1162596281	88901651	0.0765	118518	44244710	0.0381	9403	1225072	0.0011	506	95568	0.0001	95251	38166286	0.032799999999999996	0	0	0.0	91826	37862996	0.0326	0	0	0.0	2794	183390	0.0002	37	2484	0.0	88	21848	0.0	13864	4853352	0.0042	0	0	0.0	0	0	0.0	50	8055	0.0	13600	4807139	0.0040999999999999995	27266	4567978	0.0039000000000000003	4620	889071	0.0008	686	123117	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8397	896324	0.0008	0	0	0.0	80	11068	0.0	97206	26349305	0.0227	75161993	0.0647	2285	327143	0.0003	940	127332	0.0001	302950	11166126	0.0096	51019	2389503	0.0021
Anthoscopus_minutus	97620	978848727	88916853	0.0908	176667	55338918	0.0565	6080	719581	0.0007000000000000001	101	20696	0.0	129140	36299985	0.0371	0	0	0.0	125941	36053229	0.0368	0	0	0.0	3015	210903	0.0002	22	1225	0.0	61	13932	0.0	41447	18319352	0.0187	0	0	0.0	0	0	0.0	23	2689	0.0	41284	18292375	0.0187	12653	1968392	0.002	2007	347843	0.0004	442	78387	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3198	313283	0.0003	0	0	0.0	33	5342	0.0	81848	21076373	0.0215	78383683	0.0801	1293	166318	0.0002	1560	351399	0.0004	172959	8154305	0.0083	38207	1986229	0.002
Zapornia_atra	58849	1119122118	123161993	0.1101	251858	87154368	0.0779	6738	846786	0.0008	133	28846	0.0	218551	75117181	0.06709999999999999	0	0	0.0	211761	74647247	0.0667	0	0	0.0	6553	420009	0.0004	25	1581	0.0	79	19498	0.0	26569	11190401	0.01	0	0	0.0	0	0	0.0	39	4750	0.0	26364	11153837	0.01	19416	3126326	0.0028000000000000004	3204	582410	0.0005	591	103791	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5301	542828	0.0005	0	0	0.0	48	7724	0.0	100344	24317780	0.0217	114598474	0.1024	1935	259400	0.0002	1215	137404	0.0001	170514	6580073	0.0059	38543	1788951	0.0016
Buphagus_erythrorhynchus	267835	1040192226	65689212	0.0632	160741	43038256	0.0414	6460	747667	0.0007000000000000001	96	17856	0.0	122305	30791783	0.0296	0	0	0.0	119179	30561171	0.0294	0	0	0.0	2940	196387	0.0002	27	1647	0.0	63	14722	0.0	31976	11498806	0.0111	0	0	0.0	0	0	0.0	36	3702	0.0	31800	11469783	0.011000000000000001	13684	2082342	0.002	2240	379833	0.0004	436	75547	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3414	335438	0.0003	0	0	0.0	32	5060	0.0	46923	9885606	0.0095	55006204	0.0529	1307	170035	0.0002	1349	260928	0.0003	186249	8305711	0.008	40097	2082167	0.002
Ptilonorhynchus_violaceus	21059	1057848093	89924088	0.085	175190	55159737	0.0521	6354	793685	0.0008	133	25563	0.0	139044	41728913	0.0394	0	0	0.0	134837	41378746	0.0391	0	0	0.0	3971	305193	0.0003	27	1942	0.0	76	17469	0.0	29792	12637139	0.011899999999999999	0	0	0.0	0	0	0.0	30	3788	0.0	29597	12603570	0.011899999999999999	17472	2822233	0.0027	2979	530578	0.0005	516	91551	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4513	460611	0.0004	0	0	0.0	51	7805	0.0	89779	22412516	0.0212	80394486	0.076	1714	231007	0.0002	1663	427042	0.0004	168778	7146769	0.0068000000000000005	38326	1897970	0.0018
Pluvianellus_socialis	52986	1185839265	101634401	0.0857	172755	65461649	0.0552	8599	1108687	0.0009	157	34413	0.0	152403	59041438	0.049800000000000004	0	0	0.0	147528	58660878	0.0495	0	0	0.0	4593	322389	0.0003	34	2135	0.0	91	21623	0.0	11753	5311524	0.0045000000000000005	0	0	0.0	0	0	0.0	60	9355	0.0	11469	5259821	0.0044	25665	4206734	0.0034999999999999996	4140	736488	0.0006	710	126902	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7813	810714	0.0007000000000000001	0	0	0.0	64	9702	0.0	94511	20746915	0.0175	90415298	0.0762	2289	317920	0.0003	983	143257	0.0001	227111	8853960	0.0075	45984	2167804	0.0018
Picathartes_gymnocephalus	102616	1046995276	84913172	0.08109999999999999	175654	52561065	0.050199999999999995	6252	743547	0.0007000000000000001	101	20424	0.0	134858	37636671	0.0359	0	0	0.0	131098	37346831	0.035699999999999996	0	0	0.0	3575	252493	0.0002	19	1119	0.0	65	15804	0.0	34544	14180847	0.013500000000000002	0	0	0.0	0	0	0.0	23	2399	0.0	34376	14152429	0.013500000000000002	14488	2309237	0.0022	2400	428921	0.0004	496	87871	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3531	358422	0.0003	0	0	0.0	36	5182	0.0	78652	19099629	0.0182	73969931	0.0706	1491	190911	0.0002	1481	350985	0.0003	196779	8339182	0.008	42487	2207971	0.0021
Urocynchramus_pylzowi	14905	1030914293	83958625	0.0814	171282	52230206	0.0507	5883	706009	0.0007000000000000001	102	20919	0.0	129237	36547583	0.0355	0	0	0.0	126103	36282750	0.0352	0	0	0.0	2946	227208	0.0002	18	1147	0.0	68	15559	0.0	36162	14976614	0.014499999999999999	0	0	0.0	0	0	0.0	29	3071	0.0	35990	14946920	0.014499999999999999	14372	2276153	0.0022	2212	390243	0.0004	490	88347	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3693	367876	0.0004	0	0	0.0	42	5674	0.0	64961	16296888	0.0158	70803247	0.0687	1485	197840	0.0002	1194	240403	0.0002	241124	10409875	0.0101	47419	2457169	0.0024
Chaetops_frenatus	64684	1065444583	86606441	0.08130000000000001	184059	55679340	0.052300000000000006	6768	808131	0.0008	425	66292	0.0001	140003	39845028	0.0374	0	0	0.0	136388	39536626	0.0371	0	0	0.0	3099	224235	0.0002	25	1590	0.0	66	16285	0.0	37288	15026181	0.0141	0	0	0.0	211	74754	0.0001	91	17564	0.0	36846	14907870	0.013999999999999999	14345	2262928	0.0021	2272	396604	0.0004	501	87643	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3632	364482	0.0003	0	0	0.0	40	6266	0.0	80275	16917310	0.0159	74859578	0.0703	1411	186526	0.0002	1211	243609	0.0002	218662	9211175	0.0086	42840	2246517	0.0021
Pelecanoides_urinatrix	51720	1205479880	92221922	0.0765	122322	40060029	0.0332	11034	1454312	0.0012	162	35424	0.0	95894	32526441	0.027000000000000003	0	0	0.0	91776	32190297	0.026699999999999998	0	0	0.0	3833	274700	0.0002	32	2113	0.0	91	23907	0.0	15394	6079276	0.005	0	0	0.0	0	0	0.0	361	85182	0.0001	14786	5946109	0.0049	32778	5673937	0.004699999999999999	5691	1155049	0.001	809	145955	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	10345	1135515	0.0009	0	0	0.0	74	11507	0.0	139434	35026174	0.0291	80760140	0.067	2779	395151	0.0003	1162	151327	0.0001	229160	8932934	0.0074	49205	2307854	0.0019
Prunella_fulvescens	75221	1044257540	84830842	0.0812	190468	55717394	0.053399999999999996	6522	776898	0.0007000000000000001	106	21566	0.0	138293	37711157	0.0361	0	0	0.0	135057	37460173	0.0359	0	0	0.0	3034	212100	0.0002	27	2079	0.0	69	15239	0.0	45653	17229339	0.0165	0	0	0.0	0	0	0.0	29	3111	0.0	45481	17200477	0.0165	13929	2159710	0.0021	2205	385171	0.0004	446	76721	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3502	345605	0.0003	0	0	0.0	42	6071	0.0	62966	13950018	0.0134	71827122	0.0688	1428	185367	0.0002	1347	342619	0.0003	239840	10211898	0.0098	45898	2403236	0.0023
Tichodroma_muraria	201993	910679850	71113579	0.0781	162255	46198512	0.0507	5562	652602	0.0007000000000000001	87	17614	0.0	124449	33284961	0.0365	0	0	0.0	121171	33043545	0.0363	0	0	0.0	3097	207811	0.0002	34	1887	0.0	60	14104	0.0	32244	12260949	0.013500000000000002	0	0	0.0	0	0	0.0	32	3183	0.0	32083	12234291	0.0134	12869	1970208	0.0022	2128	370227	0.0004	406	69952	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3336	324951	0.0004	0	0	0.0	43	6304	0.0	56000	13999439	0.0154	62168159	0.0683	1295	163192	0.0002	1152	224043	0.0002	161671	6938714	0.0076	34688	1740850	0.0019
Brachypteracias_leptosomus	70974	1125912351	109289157	0.0971	225798	67359220	0.059800000000000006	6804	861756	0.0008	122	24555	0.0	204010	60292034	0.0535	0	0	0.0	196957	59786777	0.053099999999999994	0	0	0.0	6828	460829	0.0004	28	1889	0.0	75	17984	0.0	14984	6205430	0.0055000000000000005	0	0	0.0	0	0	0.0	124	25418	0.0	14684	6147964	0.0055000000000000005	20527	3327944	0.003	3330	621348	0.0006	584	100667	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5930	609616	0.0005	0	0	0.0	53	7292	0.0	145926	29449593	0.0262	100136757	0.0889	1873	252892	0.0002	1287	170826	0.0002	162592	7090080	0.0063	37559	1837993	0.0016
Dromas_ardeola	37562	1192853411	93117110	0.0781	158304	56115791	0.047	9665	1268169	0.0011	153	33954	0.0	139748	51121315	0.0429	0	0	0.0	133978	50719712	0.0425	0	0	0.0	5498	343272	0.0003	28	1829	0.0	91	22548	0.0	8891	3726307	0.0031	0	0	0.0	0	0	0.0	306	74624	0.0001	8354	3608038	0.003	27968	4632722	0.0039000000000000003	4515	802261	0.0007000000000000001	737	131318	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8649	930876	0.0008	0	0	0.0	62	9797	0.0	96973	21730337	0.0182	82478850	0.0691	2436	346069	0.0003	966	136671	0.0001	219939	8288638	0.0069	46973	2159959	0.0018
Balaeniceps_rex	121603	1181932130	96608668	0.0817	131763	42375335	0.0359	10058	1290065	0.0011	150	32588	0.0	102410	33799257	0.0286	0	0	0.0	97759	33385168	0.0282	0	0	0.0	4280	324000	0.0003	139	36775	0.0	82	20726	0.0	19295	7286013	0.0062	0	0	0.0	0	0	0.0	422	94085	0.0001	18651	7149590	0.006	30314	5070033	0.0043	5249	959863	0.0008	750	135561	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9776	1074518	0.0009	0	0	0.0	72	10890	0.0	143754	39390762	0.0333	86836130	0.0735	2506	345680	0.0003	1431	235831	0.0002	191275	7670090	0.006500000000000001	37725	1800865	0.0015
Pandion_haliaetus	85775	1147624024	96177271	0.08380000000000001	116731	43150734	0.037599999999999995	10136	1324546	0.0012	154	33766	0.0	90817	34767539	0.030299999999999997	0	0	0.0	87820	34443687	0.03	0	0	0.0	2599	228120	0.0002	156	39018	0.0	88	22948	0.0	15778	7058649	0.0062	0	0	0.0	5	1318	0.0	175	40241	0.0	15381	6977943	0.0060999999999999995	29496	4903120	0.0043	4906	865698	0.0008	767	138368	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9186	978642	0.0009	0	0	0.0	76	11984	0.0	126051	39162547	0.0341	87216401	0.076	2499	354777	0.0003	1044	154419	0.0001	194738	7009696	0.0060999999999999995	37891	1739055	0.0015
Grus_americana	33501	1155476187	87476457	0.0757	139045	48488907	0.042	10095	1316485	0.0011	164	34740	0.0	113703	41203820	0.035699999999999996	0	0	0.0	108615	40801758	0.0353	0	0	0.0	4691	312009	0.0003	142	31557	0.0	91	23756	0.0	15247	5968602	0.0052	0	0	0.0	0	0	0.0	454	125296	0.0001	14561	5798658	0.005	29443	4961883	0.0043	5251	989963	0.0009	736	134350	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8896	953521	0.0008	0	0	0.0	72	11690	0.0	95952	24305068	0.021	77755858	0.0673	2577	362487	0.0003	1013	106398	0.0001	207494	7591534	0.0066	43457	1963052	0.0017000000000000001
Bucorvus_abyssinicus	13415	1102577438	87525219	0.0794	127611	51244560	0.04650000000000001	8899	1164715	0.0011	131	28806	0.0	105252	43786308	0.0397	0	0	0.0	101195	43245820	0.0392	0	0	0.0	3184	227083	0.0002	668	265720	0.0002	74	18879	0.0	13460	6293537	0.005699999999999999	0	0	0.0	0	0	0.0	27	4831	0.0	13253	6256467	0.005699999999999999	22510	3923877	0.0036	3973	799990	0.0007000000000000001	1072	328651	0.0003	0	0	0.0	0	0	0.0	0	0	0.0	6299	652713	0.0006	0	0	0.0	52	8444	0.0	84231	23571087	0.021400000000000002	78739524	0.07139999999999999	1952	269696	0.0002	686	109122	0.0001	177195	6887748	0.0062	37135	1731130	0.0016
